id,dateCrawled,name,seller,offerType,abtest,vehicleType,yearOfRegistration,gearbox,powerPS,model,kilometer,monthOfRegistration,fuelType,brand,notRepairedDamage,dateCreated,nrOfPictures,postalCode,lastSeen,ad_exist_time
233027,2016-03-22T23:57:47Z,Volkswagen_Multivan_T4_TDI_Atlantis,privat,Angebot,test,bus,2000,manuell,102,transporter,150000,3,diesel,volkswagen,nein,2016-03-22T00:00:00Z,0,81547,2016-04-01T09:17:08Z,10
238875,2016-03-16T12:54:23Z,Ford_Mondeo_vb_131_ps,privat,Angebot,test,kombi,2002,manuell,131,mondeo,150000,0,diesel,ford,ja,2016-03-16T00:00:00Z,0,27711,2016-03-16T13:40:11Z,0
248615,2016-03-16T11:42:16Z,Opel_Vivaro_2.5_CDTI_L1H1,privat,Angebot,test,bus,2005,manuell,136,vivaro,150000,10,diesel,opel,nein,2016-03-16T00:00:00Z,0,14542,2016-03-19T07:46:26Z,3
234372,2016-03-10T10:49:07Z,Cadillac_Deville,privat,Angebot,test,coupe,1979,automatik,179,NA,150000,6,benzin,sonstige_autos,ja,2016-03-10T00:00:00Z,0,54292,2016-03-10T10:49:07Z,0
229317,2016-03-30T14:25:20Z,Fiat_Coupe_128_AC_5,privat,Angebot,control,coupe,1972,manuell,64,andere,150000,8,benzin,fiat,nein,2016-03-30T00:00:00Z,0,61350,2016-04-07T08:17:28Z,8
249432,2016-03-09T11:38:52Z,Citroën_C2_Klima,privat,Angebot,test,kleinwagen,2005,manuell,73,c2,100000,7,benzin,citroen,nein,2016-03-09T00:00:00Z,0,51381,2016-03-15T08:17:29Z,6
224393,2016-03-24T16:50:53Z,Mercedes_Benz_E_270_T_CDI,privat,Angebot,control,kombi,2004,automatik,177,e_klasse,150000,11,diesel,mercedes_benz,nein,2016-03-24T00:00:00Z,0,18055,2016-04-05T06:46:52Z,12
224033,2016-04-03T13:53:00Z,Audi_A3_2.0_TDI_Sportback_Facelift_S_line_S_tronic,privat,Angebot,control,kombi,2008,automatik,140,a3,100000,12,diesel,audi,nein,2016-04-03T00:00:00Z,0,76133,2016-04-03T13:53:00Z,0
239889,2016-03-30T12:53:04Z,BMW_520i_Automatik__Klimaautomatik_Schiebedach__sehr_gute_Zustand,privat,Angebot,control,limousine,2001,automatik,170,5er,150000,2,benzin,bmw,nein,2016-03-30T00:00:00Z,0,47803,2016-04-03T02:19:57Z,4
225612,2016-03-14T11:58:02Z,Volkswagen_Polo_1.4_Highline,privat,Angebot,test,kleinwagen,2003,manuell,75,polo,150000,5,benzin,volkswagen,nein,2016-03-14T00:00:00Z,0,26340,2016-03-14T11:58:02Z,0
247904,2016-03-13T15:21:27Z,Honda_Civic_1.6i_Sport_Unlimited,privat,Angebot,test,limousine,2005,manuell,110,civic,150000,1,benzin,honda,nein,2016-03-13T00:00:00Z,0,65326,2016-03-20T07:48:38Z,7
239487,2016-03-26T10:38:34Z,"Mercedes_Benz_C_220_T_CDI_""Tuev_10/2016""",privat,Angebot,test,kombi,1999,automatik,125,c_klasse,150000,11,diesel,mercedes_benz,nein,2016-03-26T00:00:00Z,0,23554,2016-03-29T12:16:40Z,3
201771,2016-03-15T13:40:54Z,Audi_A6_2.4,privat,Angebot,control,limousine,1998,automatik,165,a6,125000,8,benzin,audi,ja,2016-03-15T00:00:00Z,0,27570,2016-03-16T09:16:33Z,1
239688,2016-03-15T18:37:44Z,MITSUBISHI_COLT_1.5_STYLE_**_GARAGENWAGEN_**,privat,Angebot,control,limousine,2004,manuell,109,colt,150000,6,benzin,mitsubishi,nein,2016-03-15T00:00:00Z,0,22087,2016-03-23T16:39:07Z,8
217371,2016-03-25T10:41:47Z,Volkswagen_Golf_V_2.0_TDI_Sportline_Vollausstattung,privat,Angebot,test,limousine,2004,manuell,140,golf,150000,6,diesel,volkswagen,nein,2016-03-25T00:00:00Z,0,48231,2016-04-06T09:46:24Z,12
234950,2016-03-05T19:58:15Z,Bastler_Fahrzeug_Peugeot_406_HDi,privat,Angebot,test,kombi,2001,manuell,120,4_reihe,150000,4,diesel,peugeot,ja,2016-03-05T00:00:00Z,0,49685,2016-03-07T18:47:27Z,2
212328,2016-03-22T08:37:54Z,Mazda_MX_5,privat,Angebot,control,cabrio,1992,manuell,116,mx_reihe,150000,6,benzin,mazda,nein,2016-03-22T00:00:00Z,0,52134,2016-03-23T15:18:55Z,1
236930,2016-03-10T16:44:23Z,Mercedes_Benz_CLK_200_K_Avantgarde___Xenon__Comand__LPG__AHK,privat,Angebot,control,coupe,2006,automatik,163,clk,125000,3,lpg,mercedes_benz,nein,2016-03-10T00:00:00Z,0,59929,2016-04-01T18:47:42Z,22
211997,2016-04-03T17:47:01Z,GMC_Sierra,privat,Angebot,test,suv,2003,automatik,287,NA,150000,6,lpg,sonstige_autos,ja,2016-04-03T00:00:00Z,0,21435,2016-04-03T17:47:01Z,0
236328,2016-03-11T17:54:13Z,Ford_Fiesta__Winterauto__viel_Tuev__Kleinwagen.,privat,Angebot,control,kleinwagen,1997,manuell,50,fiesta,150000,2,benzin,ford,ja,2016-03-11T00:00:00Z,0,34626,2016-03-24T23:18:52Z,13
204792,2016-03-28T00:57:24Z,Volkswagen_Golf_Cabrio,privat,Angebot,control,cabrio,1992,manuell,98,golf,125000,9,benzin,volkswagen,ja,2016-03-27T00:00:00Z,0,45133,2016-04-06T06:17:06Z,10
237518,2016-03-08T17:46:48Z,BMW_316i,privat,Angebot,control,limousine,2000,manuell,105,3er,125000,1,benzin,bmw,nein,2016-03-08T00:00:00Z,0,25361,2016-04-07T07:44:52Z,30
233177,2016-03-21T16:56:39Z,Volkswagen_Caddy_1.9_TDI_DPF_Life,privat,Angebot,control,kombi,2007,manuell,105,caddy,150000,5,diesel,volkswagen,nein,2016-03-21T00:00:00Z,0,72181,2016-03-30T04:15:57Z,9
205222,2016-03-16T14:49:37Z,Mazda_MX_5_Cabrio/Roadster__Hardtop_automatisch__guter_Zustand,privat,Angebot,test,cabrio,2007,manuell,126,mx_reihe,100000,4,benzin,mazda,nein,2016-03-16T00:00:00Z,0,69488,2016-03-26T23:15:34Z,10
249106,2016-04-04T23:51:00Z,Opel_Vectra_1.9_CDTI_Caravan_Cosmo_Stdhzg._Xenon_AHK,privat,Angebot,control,kombi,2006,manuell,150,vectra,150000,8,diesel,opel,nein,2016-04-04T00:00:00Z,0,44579,2016-04-07T09:15:22Z,3
247602,2016-03-18T23:53:24Z,Volkswagen_Fox_1.4_TDI,privat,Angebot,test,kleinwagen,2006,manuell,69,fox,150000,1,diesel,volkswagen,nein,2016-03-18T00:00:00Z,0,23843,2016-03-26T15:45:24Z,8
233627,2016-03-08T17:49:10Z,Fiat_Punto,privat,Angebot,control,kleinwagen,1999,manuell,54,punto,150000,6,benzin,fiat,ja,2016-03-08T00:00:00Z,0,59494,2016-03-10T13:44:46Z,2
218292,2016-04-01T13:38:31Z,Mercedes_Benz_Vito_111_CDI_Lang_1.Hand_Klima_9_Sitzer_Euro4,privat,Angebot,test,bus,2008,manuell,116,vito,150000,7,diesel,mercedes_benz,nein,2016-04-01T00:00:00Z,0,24148,2016-04-05T07:45:35Z,4
246651,2016-03-17T16:25:22Z,Volkswagen_Caddy_2.0_EcoFuel,privat,Angebot,control,bus,2006,manuell,109,caddy,100000,10,cng,volkswagen,nein,2016-03-17T00:00:00Z,0,60389,2016-04-06T12:46:24Z,20
225540,2016-03-30T21:57:08Z,VW_Polo_2._Hand_Automatik_8_Fach_bereift,privat,Angebot,test,kleinwagen,1997,automatik,75,polo,125000,1,benzin,volkswagen,nein,2016-03-30T00:00:00Z,0,74232,2016-04-03T13:45:28Z,4
202164,2016-03-11T21:51:13Z,Renault_Clio_1.2_16V_Campus,privat,Angebot,test,kleinwagen,2010,manuell,75,clio,20000,3,benzin,renault,nein,2016-03-11T00:00:00Z,0,66869,2016-04-06T11:17:30Z,26
232554,2016-03-14T22:53:26Z,BMW_320i,privat,Angebot,control,coupe,1992,manuell,150,3er,150000,7,benzin,bmw,nein,2016-03-14T00:00:00Z,0,89584,2016-04-06T21:17:27Z,23
229675,2016-03-07T16:59:05Z,Opel_Vectra_2000_mit_Motorschaden_!!!!,privat,Angebot,control,limousine,2000,manuell,101,vectra,150000,11,benzin,opel,ja,2016-03-07T00:00:00Z,0,24114,2016-03-12T11:46:45Z,5
220782,2016-03-18T20:06:57Z,Volkswagen_Caravelle_T4_2_5_TDI_Klima_7_Sitzer_AHK,privat,Angebot,test,bus,1998,manuell,151,transporter,150000,8,diesel,volkswagen,nein,2016-03-18T00:00:00Z,0,35630,2016-04-06T08:46:35Z,19
219033,2016-04-02T15:42:51Z,BMW_E39_535i_M62_im_Bestzustand_Motor_ueberholt,privat,Angebot,control,limousine,1996,manuell,235,5er,150000,10,benzin,bmw,nein,2016-04-02T00:00:00Z,0,32339,2016-04-06T14:16:48Z,4
236793,2016-03-05T16:40:28Z,Verkaufe_Audi_A4_mit_TÜV_11/16,privat,Angebot,control,kombi,1997,automatik,125,a4,150000,11,benzin,audi,ja,2016-03-05T00:00:00Z,0,24646,2016-03-16T03:46:28Z,11
217046,2016-04-03T16:45:07Z,Opel_Corsa_B__ECO_,privat,Angebot,control,kleinwagen,1999,manuell,0,corsa,150000,5,benzin,opel,nein,2016-04-03T00:00:00Z,0,67705,2016-04-05T15:47:16Z,2
223014,2016-03-21T20:40:49Z,Seat_Toledo,privat,Angebot,control,limousine,1997,manuell,90,toledo,150000,4,benzin,seat,ja,2016-03-21T00:00:00Z,0,09116,2016-04-06T23:45:50Z,16
211785,2016-03-22T22:50:17Z,FIAT_PUNTO_188_1.2_60_ps__'SHOW_CAR',privat,Angebot,control,kleinwagen,2002,manuell,60,punto,150000,0,benzin,fiat,nein,2016-03-22T00:00:00Z,0,82538,2016-04-06T21:46:17Z,15
231249,2016-03-14T22:37:36Z,MINI_COOPER_CLUBMAN_TOP_ZUSTAND,privat,Angebot,control,kleinwagen,2010,manuell,120,clubman,90000,1,benzin,mini,nein,2016-03-14T00:00:00Z,0,84552,2016-03-28T18:18:28Z,14
220458,2016-03-12T22:56:46Z,Skoda_Fabia_1.4_16V_Combi_COOL_Edition,privat,Angebot,control,kombi,2009,manuell,86,fabia,50000,4,benzin,skoda,nein,2016-03-12T00:00:00Z,0,83666,2016-04-06T11:15:57Z,25
234184,2016-04-01T12:46:06Z,Honda_Accord,privat,Angebot,test,limousine,2001,manuell,136,accord,150000,0,benzin,honda,nein,2016-04-01T00:00:00Z,0,91522,2016-04-07T09:16:28Z,6
239910,2016-03-15T22:37:34Z,Volkswagen_Polo_6N2_Edition,privat,Angebot,control,kleinwagen,2000,manuell,50,polo,150000,10,benzin,volkswagen,nein,2016-03-15T00:00:00Z,0,38154,2016-03-17T21:46:10Z,2
237645,2016-03-22T15:48:22Z,Volkswagen_T4_andere,privat,Angebot,control,bus,1998,manuell,88,transporter,150000,10,diesel,volkswagen,nein,2016-03-22T00:00:00Z,0,75038,2016-04-04T04:47:12Z,13
209901,2016-03-11T19:45:04Z,Mercedes_Benz_C_180_Kompressor_Autogas__LPG__Euro.4,privat,Angebot,test,limousine,2003,manuell,143,c_klasse,150000,8,benzin,mercedes_benz,nein,2016-03-11T00:00:00Z,0,66538,2016-03-17T06:44:36Z,6
202759,2016-03-17T15:45:22Z,MINI_Mini_One_8_fach_bereift_+_Scheckheft,privat,Angebot,test,kleinwagen,2004,manuell,90,one,90000,3,benzin,mini,nein,2016-03-17T00:00:00Z,0,69469,2016-04-04T20:46:42Z,18
218275,2016-03-29T21:55:13Z,Verkaufe_BMW_318i_Cabrio,privat,Angebot,test,cabrio,1998,manuell,109,3er,150000,12,benzin,bmw,nein,2016-03-29T00:00:00Z,0,25980,2016-03-31T16:18:10Z,2
200140,2016-03-28T11:39:12Z,Mercedes_Benz_C_180_T_Kompressor_Automatik_Avantgarde,privat,Angebot,control,kombi,2004,automatik,143,c_klasse,150000,9,benzin,mercedes_benz,nein,2016-03-28T00:00:00Z,0,71065,2016-03-28T11:39:12Z,0
232073,2016-03-16T21:50:53Z,Audi_80_b4_2.0_TÜV_NEU!,privat,Angebot,control,limousine,1992,manuell,90,80,150000,7,benzin,audi,nein,2016-03-16T00:00:00Z,0,80937,2016-04-07T10:16:35Z,22
247562,2016-03-16T20:56:01Z,Renault_Clio_1.6_16V_ESP,privat,Angebot,control,kleinwagen,2007,manuell,111,clio,150000,3,benzin,renault,nein,2016-03-16T00:00:00Z,0,48157,2016-03-20T22:18:51Z,4
232630,2016-03-24T12:49:32Z,BMW_328iA___HU_neu___unverbastelt,privat,Angebot,test,limousine,1995,automatik,193,3er,150000,3,benzin,bmw,nein,2016-03-24T00:00:00Z,0,38159,2016-04-07T03:46:42Z,14
202501,2016-03-20T02:57:38Z,BMW_X5_3.0_i_Sport_FESTPREIS!,privat,Angebot,control,limousine,2002,automatik,231,x_reihe,150000,3,benzin,bmw,ja,2016-03-20T00:00:00Z,0,80807,2016-03-28T04:47:32Z,8
248986,2016-03-19T15:53:13Z,Peugeot_307_SW_110_Automatik_Premium,privat,Angebot,control,kombi,2006,automatik,109,3_reihe,125000,9,benzin,peugeot,nein,2016-03-19T00:00:00Z,0,25436,2016-04-07T00:46:44Z,19
201668,2016-03-12T10:58:26Z,Renault_Twingo_1.2,privat,Angebot,control,kleinwagen,1998,manuell,58,twingo,150000,3,benzin,renault,nein,2016-03-12T00:00:00Z,0,42857,2016-03-25T05:48:15Z,13
218458,2016-04-01T13:52:48Z,BMW_318i_Touring_2.0_143PS,privat,Angebot,test,kombi,2002,manuell,143,3er,150000,9,benzin,bmw,nein,2016-04-01T00:00:00Z,0,37574,2016-04-07T11:17:55Z,6
243246,2016-04-04T18:56:40Z,Mercedes_Benz_Clk_200,privat,Angebot,test,coupe,1998,manuell,136,clk,150000,0,benzin,mercedes_benz,nein,2016-04-04T00:00:00Z,0,73666,2016-04-06T21:16:27Z,2
220774,2016-03-12T19:54:31Z,Audi_A6_2_5_tdi_180PS_Quattro_Vollaussattung_zum_Tausch_oder_Ver,privat,Angebot,test,kombi,2000,automatik,180,a6,150000,11,diesel,audi,nein,2016-03-12T00:00:00Z,0,83370,2016-03-25T20:16:07Z,13
222064,2016-03-19T17:45:03Z,Peugeot_206_CC_110_Filou,privat,Angebot,control,cabrio,2004,manuell,109,2_reihe,150000,6,benzin,peugeot,nein,2016-03-19T00:00:00Z,0,28357,2016-03-19T17:45:03Z,0
201813,2016-03-27T15:56:09Z,Renault_Twingo_in_gutem_Zustand,privat,Angebot,control,kleinwagen,1999,manuell,0,twingo,150000,8,benzin,renault,nein,2016-03-27T00:00:00Z,0,19386,2016-04-05T11:47:41Z,9
242081,2016-03-20T12:46:28Z,Passat_2_0_TDI_Trendline,privat,Angebot,test,kombi,2008,manuell,140,passat,125000,10,diesel,volkswagen,nein,2016-03-20T00:00:00Z,0,26446,2016-03-24T03:46:35Z,4
243768,2016-03-26T13:50:33Z,BMW_523i_Aut._NAVI_LEDER_PDC,privat,Angebot,control,limousine,2005,automatik,177,5er,100000,9,benzin,bmw,nein,2016-03-26T00:00:00Z,0,67117,2016-03-29T16:16:33Z,3
222108,2016-03-12T23:50:58Z,Audi_A6_Avant_3.0_quattro,privat,Angebot,control,kombi,2002,automatik,220,a6,150000,6,benzin,audi,nein,2016-03-12T00:00:00Z,0,88433,2016-04-06T10:46:49Z,25
237110,2016-03-21T01:00:50Z,Mercedes_Benz_A_180_CDI_Avantgarde_DPF_Navi_Klima_LMF,privat,Angebot,test,limousine,2007,manuell,109,a_klasse,70000,6,diesel,mercedes_benz,nein,2016-03-20T00:00:00Z,0,64289,2016-04-02T00:44:28Z,13
210597,2016-04-05T02:36:20Z,Opel_Corsa_1.2_16V_Innovation,privat,Angebot,test,kleinwagen,2008,manuell,80,corsa,50000,5,benzin,opel,nein,2016-04-05T00:00:00Z,0,53721,2016-04-07T11:15:25Z,2
240578,2016-03-05T23:57:10Z,Volkswagen_Passat_Variant_2.0_TDI_BlueMotion_Technology...,privat,Angebot,control,kombi,2012,manuell,140,passat,150000,5,diesel,volkswagen,nein,2016-03-05T00:00:00Z,0,09509,2016-03-06T07:41:52Z,1
229786,2016-03-30T00:58:02Z,OPEL_CORSA__C_1_0_COMFORT,privat,Angebot,test,kleinwagen,2001,manuell,58,corsa,150000,6,benzin,opel,ja,2016-03-29T00:00:00Z,0,38304,2016-04-06T20:16:27Z,8
207682,2016-03-25T17:39:57Z,Verkaufe_Passat_Variant,privat,Angebot,test,kombi,1997,manuell,125,passat,150000,5,benzin,volkswagen,ja,2016-03-25T00:00:00Z,0,83122,2016-03-25T17:39:57Z,0
219440,2016-03-18T13:06:20Z,Mercedes_Benz_E_220,privat,Angebot,test,limousine,1993,manuell,150,e_klasse,150000,8,benzin,mercedes_benz,nein,2016-03-18T00:00:00Z,0,65795,2016-04-01T13:46:06Z,14
245220,2016-03-24T13:55:27Z,Audi_A4_Avant_2.0,privat,Angebot,control,kombi,2005,manuell,131,a4,90000,3,benzin,audi,nein,2016-03-24T00:00:00Z,0,44227,2016-04-03T04:21:20Z,10
210649,2016-03-17T18:55:11Z,Volkswagen_Golf_I_Cabrio,privat,Angebot,control,cabrio,1989,manuell,95,golf,150000,5,benzin,volkswagen,ja,2016-03-17T00:00:00Z,0,72768,2016-03-17T18:55:11Z,0
211787,2016-03-07T12:52:58Z,Peugeot_Boxer_HDi_330_L1H1_Avantage,privat,Angebot,test,bus,2010,manuell,101,andere,150000,10,diesel,peugeot,nein,2016-03-07T00:00:00Z,0,46499,2016-04-05T20:17:05Z,29
207888,2016-03-07T14:45:26Z,MINI_One_Cabrio,privat,Angebot,control,cabrio,2007,manuell,90,one,30000,3,benzin,mini,nein,2016-03-07T00:00:00Z,0,79312,2016-03-17T17:45:56Z,10
245121,2016-03-28T10:58:50Z,MB_Vaneo_Silber,privat,Angebot,control,bus,2002,manuell,0,andere,150000,0,diesel,mercedes_benz,ja,2016-03-28T00:00:00Z,0,21075,2016-04-06T13:44:53Z,9
223722,2016-03-23T19:01:02Z,Opel_Astra_1.6_Caravan_Cosmo,privat,Angebot,test,kombi,2007,automatik,116,astra,50000,7,benzin,opel,nein,2016-03-23T00:00:00Z,0,40764,2016-04-06T00:17:39Z,14
223408,2016-04-03T23:48:57Z,Opel_Corsa_1.2_16V_ecoFLEX_150_Jahre_Opel,privat,Angebot,control,kleinwagen,2012,manuell,69,corsa,100000,3,benzin,opel,nein,2016-04-03T00:00:00Z,0,46539,2016-04-06T05:17:14Z,3
209425,2016-03-07T17:57:06Z,E36_318i_Cabrio,privat,Angebot,test,cabrio,1997,manuell,116,3er,125000,5,benzin,bmw,nein,2016-03-07T00:00:00Z,0,91472,2016-03-14T23:17:50Z,7
234693,2016-03-09T13:57:21Z,Toyota_Avensis_1.6_Combi,privat,Angebot,control,kombi,1999,manuell,110,avensis,150000,5,benzin,toyota,ja,2016-03-09T00:00:00Z,0,45136,2016-03-13T02:46:29Z,4
237513,2016-03-05T19:56:44Z,Opel_Corsa_1.0_12V_Comfort_TÜV/AU_Neu,privat,Angebot,test,kleinwagen,2001,manuell,58,corsa,150000,8,benzin,opel,nein,2016-03-05T00:00:00Z,0,63263,2016-03-12T18:16:32Z,7
227027,2016-03-07T21:56:58Z,Hyundai_Santa_Fe_2.2_CRDi_4WD_Automatik,privat,Angebot,control,suv,2006,automatik,150,santa,150000,5,diesel,hyundai,nein,2016-03-07T00:00:00Z,0,66976,2016-04-04T11:45:18Z,28
222129,2016-03-26T20:50:18Z,Verkaufe_Mercedes_C_Klasse_W202_C200_T_Modell__BJ.1997_Facelift,privat,Angebot,control,kombi,1997,manuell,136,c_klasse,150000,9,benzin,mercedes_benz,nein,2016-03-26T00:00:00Z,0,73666,2016-03-30T00:16:33Z,4
209620,2016-03-15T20:43:48Z,Chevrolet_Blazer_Komfort,privat,Angebot,test,suv,1996,automatik,193,andere,150000,8,benzin,chevrolet,ja,2016-03-15T00:00:00Z,0,47800,2016-03-19T16:45:27Z,4
208442,2016-03-14T11:47:55Z,Mitsubishi_Pajero,privat,Angebot,test,suv,1996,manuell,0,pajero,150000,9,diesel,mitsubishi,nein,2016-03-14T00:00:00Z,0,89250,2016-03-15T06:16:36Z,1
221051,2016-03-17T16:50:05Z,Opel_Astra_1.7_TD_Caravan,privat,Angebot,test,kombi,1999,manuell,68,astra,150000,12,diesel,opel,nein,2016-03-17T00:00:00Z,0,22309,2016-03-25T20:16:02Z,8
211917,2016-03-11T13:38:52Z,Renault_Twingo_1.2__NEu_TÜV_GAS,privat,Angebot,test,kleinwagen,2000,manuell,58,twingo,125000,12,cng,renault,nein,2016-03-11T00:00:00Z,0,84508,2016-03-26T01:15:56Z,15
214420,2016-03-25T14:42:46Z,BMW_316i_compact,privat,Angebot,control,limousine,2000,manuell,105,3er,150000,6,benzin,bmw,nein,2016-03-25T00:00:00Z,0,24943,2016-04-04T15:46:57Z,10
205014,2016-04-01T19:42:10Z,Volkswagen_Passat_2.0_TDI,privat,Angebot,control,limousine,2005,automatik,140,passat,150000,10,diesel,volkswagen,nein,2016-04-01T00:00:00Z,0,75031,2016-04-05T15:45:08Z,4
207447,2016-04-03T19:50:21Z,Ford_Galaxy_TDI,privat,Angebot,test,bus,2001,manuell,116,galaxy,150000,8,diesel,ford,nein,2016-04-03T00:00:00Z,0,38640,2016-04-05T20:45:09Z,2
234787,2016-03-30T17:48:44Z,alfa_romeo,privat,Angebot,control,kleinwagen,2001,manuell,77,147,150000,8,benzin,alfa_romeo,nein,2016-03-30T00:00:00Z,0,44357,2016-04-07T08:45:42Z,8
221392,2016-03-08T20:42:25Z,Verkaufe_Audi_A6_Avant_2_4,privat,Angebot,control,kombi,1999,automatik,163,a6,150000,7,benzin,audi,ja,2016-03-08T00:00:00Z,0,15859,2016-03-10T07:16:07Z,2
206628,2016-04-05T01:56:45Z,Citroën_C2_1.1_Advance,privat,Angebot,control,kleinwagen,2005,manuell,60,c2,20000,3,benzin,citroen,nein,2016-04-05T00:00:00Z,0,32602,2016-04-07T11:15:27Z,2
209042,2016-03-14T18:56:52Z,Mercedes_Benz_C270_Kombi_TÜV2017/02_Automatik,privat,Angebot,test,kombi,2001,automatik,170,c_klasse,150000,11,diesel,mercedes_benz,nein,2016-03-14T00:00:00Z,0,22763,2016-04-02T05:18:30Z,19
234696,2016-03-07T10:59:15Z,Polo_6N_Diesel_1_9_lieter_mit_e_Faltdach,privat,Angebot,test,kleinwagen,1996,manuell,0,polo,5000,8,diesel,volkswagen,nein,2016-03-07T00:00:00Z,0,24768,2016-03-08T11:46:40Z,1
223780,2016-03-22T22:38:33Z,Mercedes_Benz_ML_280_CDI_4Matic_7G_TRONIC_DPF,privat,Angebot,control,suv,2006,automatik,190,m_klasse,150000,4,diesel,mercedes_benz,ja,2016-03-22T00:00:00Z,0,59557,2016-04-04T19:45:01Z,13
243898,2016-03-25T23:52:01Z,Opel_Zafira,privat,Angebot,control,bus,2002,manuell,125,zafira,150000,6,diesel,opel,nein,2016-03-25T00:00:00Z,0,45139,2016-03-29T07:47:31Z,4
227688,2016-03-27T19:37:04Z,Honda_Civic_1.4i_Sport_Bar,privat,Angebot,control,limousine,2005,manuell,90,civic,100000,8,benzin,honda,nein,2016-03-27T00:00:00Z,0,23795,2016-03-29T10:17:50Z,2
237823,2016-04-01T10:51:25Z,Opel_Vectra_2.5_V6,privat,Angebot,control,limousine,1996,manuell,170,vectra,125000,12,benzin,opel,nein,2016-04-01T00:00:00Z,0,26810,2016-04-07T07:17:15Z,6
236893,2016-03-12T14:53:58Z,Audi_A4_1.6,privat,Angebot,test,limousine,1996,manuell,101,a4,150000,3,benzin,audi,nein,2016-03-12T00:00:00Z,0,49716,2016-04-07T01:17:21Z,26
233939,2016-03-22T19:53:28Z,Audi_A6_Avant_2.4_Top_Zustand_2.Hand_TÜV_11/17,privat,Angebot,test,kombi,2000,manuell,165,a6,150000,1,benzin,audi,nein,2016-03-22T00:00:00Z,0,38690,2016-03-24T04:46:47Z,2
209520,2016-03-12T20:50:53Z,Citroën_Citroen_C5_HDI_Navigation_Gruene_Plakette_TÜV_NEU,privat,Angebot,test,kombi,2006,manuell,136,c5,150000,7,diesel,citroen,nein,2016-03-12T00:00:00Z,0,41236,2016-04-05T14:45:24Z,24
210662,2016-04-03T03:02:33Z,BMW_520i,privat,Angebot,control,limousine,2002,manuell,170,5er,150000,11,benzin,bmw,nein,2016-04-03T00:00:00Z,0,82110,2016-04-03T08:53:33Z,0
236202,2016-04-04T16:56:13Z,Kia_Sorento_2_5_CRDI__leichter_Frontschaden,privat,Angebot,test,suv,2004,automatik,140,sorento,150000,11,diesel,kia,ja,2016-04-04T00:00:00Z,0,29308,2016-04-04T16:56:13Z,0
218072,2016-03-19T16:48:14Z,sehr_gepflegter_Polo,privat,Angebot,test,kleinwagen,2006,manuell,64,polo,100000,9,benzin,volkswagen,nein,2016-03-19T00:00:00Z,0,26131,2016-03-27T08:15:50Z,8
224223,2016-03-07T08:54:50Z,C180___TÜV___AHK,privat,Angebot,control,limousine,1995,manuell,122,c_klasse,150000,9,benzin,mercedes_benz,nein,2016-03-07T00:00:00Z,0,81369,2016-04-07T13:15:24Z,31
245541,2016-04-04T10:36:21Z,Renault_Megan_Scenic_2.0_16V_Aut.,privat,Angebot,control,bus,2006,automatik,135,scenic,70000,10,benzin,renault,nein,2016-04-04T00:00:00Z,0,48161,2016-04-06T11:16:54Z,2
217356,2016-04-02T22:53:54Z,Neuer_Tuev/_Mazda_Mx5/_neues_Verdeck,privat,Angebot,test,cabrio,1999,manuell,110,mx_reihe,150000,11,benzin,mazda,nein,2016-04-02T00:00:00Z,0,48282,2016-04-07T00:46:26Z,5
238648,2016-03-21T19:53:25Z,Seat_Ibiza_1.4_16V_Sport_Edition,privat,Angebot,test,kleinwagen,2006,manuell,101,ibiza,150000,8,benzin,seat,nein,2016-03-21T00:00:00Z,0,14947,2016-04-02T21:52:51Z,12
241907,2016-03-28T18:51:37Z,Volvo_850_Kombi_TOP,privat,Angebot,control,kombi,1996,manuell,0,850,150000,0,benzin,volvo,nein,2016-03-28T00:00:00Z,0,22589,2016-04-02T23:50:05Z,5
227170,2016-03-24T10:54:59Z,gepflegter_und_zuverlaessiger_Skoda_Fabia,privat,Angebot,test,limousine,2006,manuell,75,fabia,150000,7,benzin,skoda,nein,2016-03-24T00:00:00Z,0,96247,2016-04-07T02:44:22Z,14
228881,2016-03-25T16:41:15Z,Mitsubishi_Space_Star_1.9_DI_D_Family,privat,Angebot,control,bus,2001,manuell,102,andere,150000,12,diesel,mitsubishi,ja,2016-03-25T00:00:00Z,0,29221,2016-03-27T03:46:59Z,2
233542,2016-04-05T16:36:36Z,Audi_A3_1.8_Ambition,privat,Angebot,test,limousine,2000,manuell,125,a3,150000,9,benzin,audi,nein,2016-04-05T00:00:00Z,0,98693,2016-04-05T16:36:36Z,0
210344,2016-03-17T20:57:59Z,Verkaufe_BMW_E46_330CI_Cabrio_M_TEC_2_Scheckheft_gepf.,privat,Angebot,control,cabrio,2003,automatik,231,3er,150000,1,benzin,bmw,nein,2016-03-17T00:00:00Z,0,22850,2016-03-23T11:15:26Z,6
209633,2016-03-16T15:55:20Z,Bmw_320i_Coupe_Leder_Tuev_4/17,privat,Angebot,test,coupe,1993,manuell,150,3er,150000,0,benzin,bmw,nein,2016-03-16T00:00:00Z,0,26789,2016-04-06T20:18:31Z,21
204963,2016-04-01T22:50:39Z,VW_Golf_TDI,privat,Angebot,test,coupe,2001,manuell,150,golf,150000,7,diesel,volkswagen,nein,2016-04-01T00:00:00Z,0,10553,2016-04-05T21:44:59Z,4
