id,dateCrawled,name,seller,offerType,price,abtest,vehicleType,yearOfRegistration,gearbox,powerPS,model,kilometer,monthOfRegistration,fuelType,brand,notRepairedDamage,dateCreated,nrOfPictures,postalCode,lastSeen,ad_exist_time
73416,2016-04-03T11:46:37Z,Mazda_323P_TÜV_NEU__102tkm__KLIMA__abnb._AHK__ZV_m._Fernbedienung,privat,Angebot,1458,control,kleinwagen,1997,manuell,73,3_reihe,125000,4,benzin,mazda,nein,2016-04-03T00:00:00Z,0,25899,2016-04-05T10:15:34Z,2
64317,2016-03-10T15:49:34Z,Toyota_Corolla,privat,Angebot,3751,test,limousine,2002,manuell,110,corolla,5000,7,benzin,toyota,nein,2016-03-10T00:00:00Z,0,58091,2016-04-05T13:15:50Z,26
173132,2016-04-04T00:36:36Z,Trabant_601,privat,Angebot,586,test,limousine,1966,manuell,26,601,70000,9,benzin,trabant,ja,2016-04-04T00:00:00Z,0,99510,2016-04-06T08:44:30Z,2
110402,2016-04-04T13:56:55Z,BMW_320i_touring,privat,Angebot,2842,control,kombi,1997,manuell,150,3er,150000,7,lpg,bmw,nein,2016-04-04T00:00:00Z,0,89312,2016-04-06T15:16:55Z,2
24876,2016-03-13T00:59:43Z,Renault_Laguna_Grandtour_2.2_dCi_KEIN_Wartungsstau_TOP,privat,Angebot,3705,control,kombi,2004,automatik,150,laguna,150000,2,diesel,renault,nein,2016-03-12T00:00:00Z,0,37441,2016-03-29T21:47:34Z,17
70131,2016-03-15T23:56:14Z,Audi_A4_Avant_1.8_T_LPG_Gasanlage_TÜV,privat,Angebot,3246,control,kombi,2003,automatik,163,a4,150000,6,lpg,audi,nein,2016-03-15T00:00:00Z,0,45327,2016-04-01T22:46:15Z,17
4080,2016-04-04T20:36:54Z,Opel_Opel_Meriva_1_6,privat,Angebot,3924,control,bus,2003,manuell,101,meriva,150000,9,benzin,opel,nein,2016-04-04T00:00:00Z,0,28790,2016-04-06T22:46:17Z,2
81913,2016-03-05T14:43:51Z,Opel_astra_mit_tuev_bis_06.2017,privat,Angebot,597,control,kleinwagen,1996,manuell,60,astra,150000,4,benzin,opel,nein,2016-03-05T00:00:00Z,0,44149,2016-03-06T03:46:23Z,1
135650,2016-03-19T19:45:49Z,opel_corsa,privat,Angebot,2098,control,kleinwagen,2003,manuell,58,corsa,150000,2,benzin,opel,nein,2016-03-19T00:00:00Z,0,32289,2016-03-27T12:16:35Z,8
110201,2016-03-26T16:38:35Z,BMW_E_46_330i_Unfallschaden_hinten,privat,Angebot,506,control,kombi,2000,manuell,231,,150000,4,benzin,bmw,ja,2016-03-26T00:00:00Z,0,44309,2016-03-26T16:38:35Z,0
164945,2016-03-10T21:51:52Z,BMW_320i_touring__Individual__SH_gepflegt__150_tkm,privat,Angebot,7053,control,kombi,2004,manuell,170,3er,150000,8,benzin,bmw,nein,2016-03-10T00:00:00Z,0,86343,2016-03-20T17:46:53Z,10
154829,2016-03-24T18:55:12Z,Opel_Zafira_1.8_NJOY_8_fach_Bereifung_Klima_Parkpilot,privat,Angebot,4958,test,bus,2005,manuell,125,zafira,125000,2,benzin,opel,nein,2016-03-24T00:00:00Z,0,21720,2016-04-07T14:58:44Z,14
134597,2016-03-15T19:45:21Z,Opel_Frontera_2.2_16V_Klima_viele_Neuteile__AHK,privat,Angebot,2520,control,suv,1995,manuell,136,andere,150000,10,benzin,opel,nein,2016-03-15T00:00:00Z,0,42279,2016-03-17T15:46:21Z,2
194754,2016-03-22T20:58:23Z,Opel_Zafira_A__an_Bastler,privat,Angebot,1144,control,kombi,2000,manuell,116,zafira,150000,3,benzin,opel,nein,2016-03-22T00:00:00Z,0,31702,2016-04-06T16:16:54Z,15
181995,2016-04-02T14:25:20Z,Mitsubishi_Colt_1.3_Polar,privat,Angebot,5469,control,limousine,2010,manuell,95,colt,90000,5,benzin,mitsubishi,nein,2016-04-02T00:00:00Z,0,55262,2016-04-02T14:50:25Z,0
32698,2016-04-02T06:03:20Z,Volkswagen_Passat,privat,Angebot,888,control,kombi,1995,manuell,0,passat,150000,4,diesel,volkswagen,nein,2016-04-02T00:00:00Z,0,37318,2016-04-06T07:15:34Z,4
162896,2016-03-14T19:51:47Z,Pontiac_Trans_Sport,privat,Angebot,1706,control,bus,1994,manuell,137,,150000,5,benzin,sonstige_autos,nein,2016-03-14T00:00:00Z,0,78467,2016-04-06T05:46:08Z,23
171483,2016-04-03T21:00:24Z,Mercedes_Benz_C_220,privat,Angebot,4999,test,coupe,2004,manuell,150,c_klasse,150000,4,diesel,mercedes_benz,nein,2016-04-03T00:00:00Z,0,50126,2016-04-05T21:47:43Z,2
35235,2016-03-23T21:54:24Z,Sehr_gepflegter_VW_Golf_5_1.9_TDI_TÜV_10.2017,privat,Angebot,5163,test,limousine,2006,manuell,0,golf,150000,5,diesel,volkswagen,nein,2016-03-23T00:00:00Z,0,90429,2016-03-25T07:50:41Z,2
159103,2016-03-22T08:56:04Z,Verkaufe_Ford_Galaxy_als_Unfallschaden,privat,Angebot,596,control,bus,1999,manuell,146,galaxy,150000,5,benzin,ford,ja,2016-03-22T00:00:00Z,0,09221,2016-04-05T20:19:09Z,14
164353,2016-03-19T22:53:01Z,Ford_C_Max_1.6_TDCi_DPF_Ghia_Navi_Alu_SHZ_PDC_Tuev_Neu,privat,Angebot,5479,test,bus,2007,manuell,109,c_max,125000,1,diesel,ford,nein,2016-03-19T00:00:00Z,0,52146,2016-03-29T10:46:47Z,10
405,2016-03-30T00:57:26Z,BMW_328i,privat,Angebot,2009,test,coupe,1995,manuell,193,3er,150000,5,benzin,bmw,ja,2016-03-29T00:00:00Z,0,44135,2016-04-06T21:47:39Z,8
55465,2016-03-20T13:48:34Z,Hyundai_i10_1.1,privat,Angebot,2473,test,kleinwagen,2008,manuell,67,i_reihe,80000,3,benzin,hyundai,ja,2016-03-20T00:00:00Z,0,89343,2016-03-20T13:48:34Z,0
94985,2016-03-12T16:43:24Z,Ford_Fiesta_Ghia_Klima___TÜV_2_Jahre_Neu,privat,Angebot,911,control,kleinwagen,2000,manuell,75,fiesta,150000,3,benzin,ford,nein,2016-03-12T00:00:00Z,0,32756,2016-03-20T21:16:54Z,8
172611,2016-03-30T12:36:18Z,Audi_A4_2.7_TDI_DPF_multitronic,privat,Angebot,9914,control,limousine,2008,automatik,0,a4,150000,5,diesel,audi,nein,2016-03-30T00:00:00Z,0,54290,2016-04-07T03:15:40Z,8
140818,2016-03-11T22:45:44Z,Opel_astra_1.6,privat,Angebot,2205,control,kombi,2005,manuell,0,astra,5000,8,benzin,opel,nein,2016-03-11T00:00:00Z,0,45127,2016-03-21T15:18:05Z,10
167461,2016-03-05T14:42:52Z,Ford_Focus_Ghia_1.8_VB,privat,Angebot,3905,control,limousine,2002,manuell,116,focus,125000,6,benzin,ford,nein,2016-03-05T00:00:00Z,0,77652,2016-03-12T18:15:11Z,7
189805,2016-03-15T15:51:17Z,Renault_Twingo_1.2,privat,Angebot,1702,control,kleinwagen,2002,manuell,58,twingo,80000,1,benzin,renault,nein,2016-03-15T00:00:00Z,0,42929,2016-04-06T08:16:09Z,22
95745,2016-03-18T14:21:19Z,VW_Golf_5_1_6_84.000km_Modell_2006,privat,Angebot,5516,test,limousine,2006,manuell,74,golf,90000,1,benzin,volkswagen,nein,2016-03-18T00:00:00Z,0,55116,2016-04-07T08:44:37Z,20
16107,2016-03-28T21:48:44Z,Proton_415_GLSi_Automatik_99353km_Tuev_8/17,privat,Angebot,671,control,limousine,1997,automatik,0,,100000,0,benzin,sonstige_autos,nein,2016-03-28T00:00:00Z,0,09125,2016-03-28T21:48:44Z,0
170982,2016-04-02T10:49:15Z,GOLF_3_TÜV/AU_NEU_1.6_Sportlich,privat,Angebot,997,test,limousine,1998,manuell,75,,150000,1,benzin,volkswagen,nein,2016-04-02T00:00:00Z,0,49504,2016-04-06T08:45:04Z,4
83325,2016-03-08T11:54:29Z,Skoda_Fabia_1.4_16V_Klima,privat,Angebot,1988,control,kombi,2006,manuell,75,fabia,150000,4,benzin,skoda,nein,2016-03-08T00:00:00Z,0,50259,2016-03-11T14:16:44Z,3
78598,2016-03-05T15:45:34Z,Volkswagen_Golf_Variant_1.6_TDI_DPF_BlueMotion_Technolo...,privat,Angebot,6501,control,kombi,2010,manuell,105,golf,150000,9,diesel,volkswagen,nein,2016-03-05T00:00:00Z,0,32257,2016-03-08T11:47:08Z,3
3645,2016-03-09T15:36:16Z,VW_Polo_mit_tuev_052017,privat,Angebot,1744,control,kleinwagen,2003,manuell,60,polo,150000,6,benzin,volkswagen,nein,2016-03-09T00:00:00Z,0,54634,2016-03-11T10:45:53Z,2
168313,2016-03-14T20:37:58Z,Volvo_960____1._Hand,privat,Angebot,1218,control,limousine,1995,manuell,170,andere,150000,5,benzin,volvo,nein,2016-03-14T00:00:00Z,0,53757,2016-03-16T12:47:27Z,2
136984,2016-03-23T20:44:27Z,Audi_A4_Avant_2.5_TDI_TÜV_Neu_AHK_Scheckheft,privat,Angebot,4952,test,kombi,2004,automatik,163,a4,150000,8,diesel,audi,nein,2016-03-23T00:00:00Z,0,48155,2016-04-06T01:46:09Z,14
2111,2016-03-21T08:58:22Z,Kia_Magentis_zu_verkaufen,privat,Angebot,1511,control,limousine,2001,automatik,0,andere,150000,2,benzin,kia,nein,2016-03-21T00:00:00Z,0,54518,2016-04-06T01:16:31Z,16
176990,2016-03-23T20:42:42Z,Ford_Mondeo_GLX_TÜV/ASU_NEU,privat,Angebot,875,test,limousine,1993,manuell,116,mondeo,150000,1,benzin,ford,nein,2016-03-23T00:00:00Z,0,51643,2016-04-06T01:45:42Z,14
29240,2016-03-09T03:55:57Z,Verkaufe__Ford_Focus_Kombi_Diesel_gruene_Plakette_TÜV__NEU_3/18,privat,Angebot,1864,control,kombi,2000,manuell,90,focus,150000,5,diesel,ford,nein,2016-03-08T00:00:00Z,0,36119,2016-03-15T11:44:22Z,7
107808,2016-03-08T19:53:13Z,Audi_A4_Avant_2.5_TDI,privat,Angebot,1038,test,kombi,2000,manuell,150,a4,150000,12,diesel,audi,ja,2016-03-08T00:00:00Z,0,82054,2016-03-09T11:45:20Z,1
199828,2016-03-07T11:54:54Z,Mercedes_Benz_E_200_CDI_Anhaengerkupplung!,privat,Angebot,3555,test,limousine,2000,automatik,116,e_klasse,150000,5,diesel,mercedes_benz,nein,2016-03-07T00:00:00Z,0,33330,2016-04-05T13:46:23Z,29
151820,2016-04-03T20:57:32Z,Mitsubishi_Lancer_von_Rentnerin_mit_originalen_56000KM,privat,Angebot,2246,test,limousine,1997,manuell,74,lancer,60000,0,benzin,mitsubishi,nein,2016-04-03T00:00:00Z,0,65597,2016-04-05T11:30:00Z,2
60757,2016-03-27T21:40:16Z,Peugeot_407_SW_HDi_135_Diesel_Kombi,privat,Angebot,4425,test,kombi,2006,manuell,136,4_reihe,150000,3,diesel,peugeot,nein,2016-03-27T00:00:00Z,0,53894,2016-03-29T11:18:10Z,2
35688,2016-03-28T10:57:18Z,Mercedes_Benz_E_250_T_D,privat,Angebot,2428,control,kombi,1993,manuell,113,e_klasse,150000,10,diesel,mercedes_benz,nein,2016-03-28T00:00:00Z,0,97737,2016-04-06T13:44:50Z,9
768,2016-03-26T12:58:01Z,Prius_2_Executive_Voll_Leder_JBL_Sound_Navi_schwarz_TOP,privat,Angebot,5801,control,limousine,2007,automatik,100,andere,150000,9,hybrid,toyota,nein,2016-03-26T00:00:00Z,0,32427,2016-03-29T15:16:05Z,3
172246,2016-03-21T00:25:35Z,BMW_528i_touring,privat,Angebot,1986,control,kombi,1998,manuell,193,5er,150000,4,benzin,bmw,ja,2016-03-20T00:00:00Z,0,35415,2016-04-06T07:44:20Z,17
40335,2016-03-07T16:46:01Z,Volkswagen_Golf_Plus_1.6_FSI_Comfortline,privat,Angebot,4993,control,bus,2005,manuell,116,golf,125000,11,benzin,volkswagen,nein,2016-03-07T00:00:00Z,0,08523,2016-03-08T13:49:32Z,1
96184,2016-03-17T13:39:03Z,Hinterachse_macht_komisch,privat,Angebot,2421,control,limousine,1998,manuell,193,3er,150000,0,benzin,bmw,ja,2016-03-17T00:00:00Z,0,48565,2016-03-21T16:51:08Z,4
188851,2016-04-03T12:55:06Z,Volkswagen_Passat_Variant_1.6,privat,Angebot,1003,control,kombi,1999,manuell,101,passat,150000,3,benzin,volkswagen,nein,2016-04-03T00:00:00Z,0,52222,2016-04-05T11:46:38Z,2
115148,2016-04-03T15:50:21Z,Volkswagen_Golf_1.6_Automatik,privat,Angebot,2422,test,limousine,2000,automatik,101,golf,150000,3,benzin,volkswagen,nein,2016-04-03T00:00:00Z,0,61169,2016-04-06T22:46:11Z,3
22617,2016-03-17T19:49:06Z,Opel_Combo_1.6,privat,Angebot,865,control,kombi,2004,manuell,87,combo,90000,3,benzin,opel,ja,2016-03-17T00:00:00Z,0,16515,2016-04-07T07:45:48Z,21
104928,2016-04-04T11:53:12Z,Mercedes_Benz_Vito_115_CDI_Extralang,privat,Angebot,3782,control,bus,2004,manuell,150,vito,150000,12,diesel,mercedes_benz,nein,2016-04-04T00:00:00Z,0,35039,2016-04-04T11:53:12Z,0
112929,2016-03-28T00:49:27Z,Volvo_V40_gepflegtes_Fahrzeug_Garagenwagen_TÜV_bis_03.2018,privat,Angebot,1746,control,kombi,1997,manuell,116,v40,150000,0,benzin,volvo,nein,2016-03-27T00:00:00Z,0,32657,2016-04-06T07:45:09Z,10
135472,2016-03-05T14:12:15Z,Seat_Ibiza_Stella_6L_1.4_16V,privat,Angebot,2610,test,kleinwagen,2002,manuell,75,ibiza,100000,9,benzin,seat,nein,2016-03-03T00:00:00Z,0,55246,2016-03-17T19:48:20Z,14
61895,2016-03-12T17:47:37Z,Volkswagen_Polo_Edition,privat,Angebot,1025,test,kleinwagen,2001,manuell,60,polo,125000,11,benzin,volkswagen,nein,2016-03-12T00:00:00Z,0,38102,2016-03-12T17:47:37Z,0
136326,2016-03-25T11:36:58Z,Verkaufen_guten_Mitsubishi_Carisma__LX_NEUE_.TUV__2018\\\\_euro_3,privat,Angebot,1517,test,limousine,1999,manuell,90,carisma,150000,5,benzin,mitsubishi,nein,2016-03-25T00:00:00Z,0,84329,2016-04-06T11:45:27Z,12
101137,2016-04-02T19:38:25Z,Mercedes_Benz_E_220_CDI_Avantgarde_DPF,privat,Angebot,7748,control,limousine,2004,manuell,150,e_klasse,150000,11,diesel,mercedes_benz,nein,2016-04-02T00:00:00Z,0,40764,2016-04-06T19:44:38Z,4
159206,2016-03-22T14:49:30Z,Opel_Corsa_D_,privat,Angebot,3700,control,kleinwagen,2006,manuell,60,corsa,125000,10,benzin,opel,nein,2016-03-22T00:00:00Z,0,42283,2016-03-29T18:17:15Z,7
85608,2016-03-15T18:57:49Z,Volkswagen_Golf_1.4_Tuev_neu!!!,privat,Angebot,1367,control,limousine,1996,manuell,60,golf,150000,10,benzin,volkswagen,nein,2016-03-15T00:00:00Z,0,94078,2016-03-23T00:16:11Z,8
157943,2016-04-03T14:55:36Z,Mercedes_Benz_C_200_Kompressor_Elegance,privat,Angebot,4677,test,limousine,2002,manuell,163,c_klasse,100000,8,benzin,mercedes_benz,nein,2016-04-03T00:00:00Z,0,78054,2016-04-05T14:15:39Z,2
88879,2016-03-05T20:38:43Z,Volkswagen_Polo_1.2_Style,privat,Angebot,8524,control,kleinwagen,2011,manuell,60,polo,60000,8,benzin,volkswagen,nein,2016-03-05T00:00:00Z,0,37520,2016-04-05T18:44:29Z,31
187562,2016-03-26T22:50:21Z,Jaguar_Daimler_Double_Six_V12_Xj_12_Serie_2_Oldtimer,privat,Angebot,5463,test,limousine,1975,automatik,287,andere,70000,11,benzin,jaguar,nein,2016-03-26T00:00:00Z,0,83209,2016-03-31T21:47:32Z,5
89937,2016-03-17T14:52:21Z,Toyota_Corolla_1.4_XLi_Automatik_Klimaanlage_Elektr._Fensterheber,privat,Angebot,648,control,limousine,1997,automatik,75,corolla,150000,12,benzin,toyota,nein,2016-03-17T00:00:00Z,0,10589,2016-03-17T14:52:21Z,0
153149,2016-03-10T16:49:50Z,MINI_Mini_Cooper,privat,Angebot,4941,control,kleinwagen,2005,manuell,116,cooper,150000,9,benzin,mini,nein,2016-03-10T00:00:00Z,0,47829,2016-03-12T07:16:04Z,2
2965,2016-03-12T19:38:19Z,Audi_A4_Avant_8e_B6,privat,Angebot,4478,test,kombi,2003,manuell,190,a4,150000,3,benzin,audi,nein,2016-03-12T00:00:00Z,0,07333,2016-03-14T12:15:49Z,2
97626,2016-03-07T04:51:38Z,Fuer_Spar_Fuechse:_Mondeo_mit_LPG_Gas_Anlage:_5_50_Eu_/_100_Km,privat,Angebot,1075,test,kombi,1997,automatik,0,mondeo,150000,4,lpg,ford,nein,2016-03-07T00:00:00Z,0,56753,2016-04-05T15:17:04Z,29
99734,2016-03-21T21:48:29Z,Volkswagen_Golf_1.6_Special,privat,Angebot,2703,control,limousine,2002,manuell,105,golf,150000,3,benzin,volkswagen,nein,2016-03-21T00:00:00Z,0,59199,2016-04-07T02:15:32Z,17
5565,2016-04-02T01:37:32Z,Peugeot_206_cabrio_unfall,privat,Angebot,945,test,cabrio,2002,manuell,0,,125000,0,benzin,peugeot,nein,2016-04-02T00:00:00Z,0,85107,2016-04-06T04:16:20Z,4
109854,2016-03-10T10:54:10Z,***_OPEL_Corsa_C_1.4_Sport_zu_verkaufen_mit_vielen_Extras!_***,privat,Angebot,2156,test,kleinwagen,2000,manuell,90,corsa,30000,10,benzin,opel,nein,2016-03-10T00:00:00Z,0,67678,2016-03-23T02:49:49Z,13
107927,2016-03-20T12:47:32Z,Pugeot_307SW_HDI_EPOK,privat,Angebot,4717,test,kombi,2006,manuell,140,3_reihe,150000,8,diesel,peugeot,nein,2016-03-20T00:00:00Z,0,31171,2016-03-21T15:17:24Z,1
131565,2016-04-02T19:51:00Z,Ford_Focus_Turnier_Ghia,privat,Angebot,1344,control,kombi,2000,manuell,101,focus,150000,3,benzin,ford,nein,2016-04-02T00:00:00Z,0,44805,2016-04-06T20:17:20Z,4
12764,2016-04-04T21:52:28Z,1.3L_HCS_EFI_60PS_,privat,Angebot,999,test,kleinwagen,2001,manuell,60,ka,150000,2,benzin,ford,nein,2016-04-04T00:00:00Z,0,16225,2016-04-07T00:45:07Z,3
182383,2016-04-01T20:58:12Z,Renault_Twingo_Hu_10.2016,privat,Angebot,672,test,kleinwagen,1997,manuell,50,twingo,150000,9,benzin,renault,nein,2016-04-01T00:00:00Z,0,01108,2016-04-05T18:19:17Z,4
170742,2016-03-13T14:48:15Z,Ford_Fiesta_1.6_Ghia,privat,Angebot,2907,test,kleinwagen,2006,manuell,101,fiesta,150000,6,benzin,ford,nein,2016-03-13T00:00:00Z,0,73614,2016-04-06T16:17:13Z,24
102593,2016-03-15T16:55:57Z,MINI_1000,privat,Angebot,4952,control,kleinwagen,1990,manuell,42,andere,100000,8,benzin,mini,nein,2016-03-15T00:00:00Z,0,58313,2016-04-06T12:44:23Z,22
28632,2016-03-07T08:55:10Z,Golf_3_1.6_AEE_GL__NULL_Rost__TÜV,privat,Angebot,1700,control,kleinwagen,1996,manuell,75,golf,150000,3,benzin,volkswagen,nein,2016-03-07T00:00:00Z,0,02906,2016-04-07T12:47:08Z,31
120986,2016-03-26T14:38:15Z,Hyundai_i30_1.4_Classic_Tuev_bis_3/18_top_gepflegt,privat,Angebot,5369,control,limousine,2009,manuell,109,i_reihe,125000,3,benzin,hyundai,nein,2016-03-26T00:00:00Z,0,52249,2016-03-28T02:46:11Z,2
61349,2016-03-24T19:46:42Z,Audi_A4_Avant_2.5_TDI_Automatik!_Gruene_Plakette_!_TÜV,privat,Angebot,3707,control,kombi,2003,automatik,163,a4,150000,2,diesel,audi,nein,2016-03-24T00:00:00Z,0,49084,2016-03-24T19:46:42Z,0
15328,2016-03-13T21:48:20Z,Opel_Astra_GTC_1.4_Selection_110_Jahre,privat,Angebot,4918,test,limousine,2009,manuell,90,astra,125000,6,benzin,opel,nein,2016-03-13T00:00:00Z,0,55278,2016-04-06T19:16:57Z,24
165272,2016-03-21T18:52:38Z,Audi_A4_Avant_2.0_TDI_DPF,privat,Angebot,9485,test,kombi,2009,manuell,140,a4,150000,2,diesel,audi,nein,2016-03-21T00:00:00Z,0,81829,2016-04-06T21:16:40Z,16
107536,2016-03-29T15:54:12Z,Mercdes_A_Klasse_in_Rot,privat,Angebot,1519,control,limousine,1999,manuell,75,a_klasse,150000,1,benzin,mercedes_benz,nein,2016-03-29T00:00:00Z,0,30926,2016-03-31T09:17:55Z,2
34043,2016-03-10T19:37:43Z,BMW_118,privat,Angebot,5742,control,limousine,2006,manuell,129,1er,150000,7,benzin,bmw,nein,2016-03-10T00:00:00Z,0,39175,2016-03-29T16:44:35Z,19
11984,2016-03-13T08:48:56Z,Citroën_C5_Kombi_Automatik_2.0_Exclusive,privat,Angebot,2905,control,kombi,2004,automatik,136,c5,150000,6,benzin,citroen,nein,2016-03-13T00:00:00Z,0,01326,2016-04-06T14:47:12Z,24
142739,2016-03-20T12:41:48Z,Volkswagen_Polo_75_Servo,privat,Angebot,1195,test,kleinwagen,1997,manuell,75,polo,150000,9,benzin,volkswagen,nein,2016-03-20T00:00:00Z,0,47198,2016-04-06T11:17:49Z,17
194923,2016-03-24T12:37:00Z,Ford_Fiesta_1.4_TDCI__Gruene_Plakette__1.Hand__Scheckh,privat,Angebot,3470,test,kleinwagen,2005,manuell,68,fiesta,125000,3,diesel,ford,nein,2016-03-24T00:00:00Z,0,52428,2016-04-07T03:16:48Z,14
21704,2016-04-05T11:51:52Z,Chevrolet_Camaro,privat,Angebot,4973,test,coupe,1979,automatik,173,andere,20000,11,benzin,chevrolet,nein,2016-04-05T00:00:00Z,0,82194,2016-04-05T12:41:30Z,0
71854,2016-03-14T10:38:14Z,Oldtimer_Auto_Union_DKW_Junior_F11_Deluxe_Baujahr_1962,privat,Angebot,4935,control,limousine,1962,manuell,24,andere,40000,6,benzin,audi,nein,2016-03-14T00:00:00Z,0,16540,2016-04-06T07:16:55Z,23
16172,2016-04-04T08:55:01Z,Audi_A6_Mit_AHK_2.5_TDI,privat,Angebot,4320,control,kombi,2003,automatik,179,a6,30000,5,diesel,audi,nein,2016-04-04T00:00:00Z,0,21149,2016-04-06T09:45:49Z,2
127150,2016-03-30T08:36:57Z,Opel_Corsa_1.2_16V__ecoFLEX__LENKRADHEIZUNG,privat,Angebot,6940,control,kleinwagen,2013,manuell,69,corsa,30000,10,benzin,opel,nein,2016-03-30T00:00:00Z,0,85757,2016-04-06T22:45:13Z,7
150793,2016-03-17T16:48:45Z,Audi_A6_quattro,privat,Angebot,3485,test,limousine,2000,automatik,193,a6,150000,7,benzin,audi,nein,2016-03-17T00:00:00Z,0,29525,2016-04-07T02:16:53Z,21
133712,2016-03-19T11:58:28Z,Skoda_Fabia_1.2_HTP_Combi,privat,Angebot,5956,test,kombi,2009,manuell,69,fabia,80000,6,benzin,skoda,nein,2016-03-19T00:00:00Z,0,48143,2016-03-28T13:16:36Z,9
139146,2016-03-24T15:55:20Z,Volkswagen_Passat_Variant_2.0_TDI_Comfortline,privat,Angebot,5069,test,kombi,2006,manuell,140,passat,150000,12,diesel,volkswagen,nein,2016-03-24T00:00:00Z,0,44801,2016-03-26T01:17:43Z,2
19043,2016-03-11T20:43:28Z,BMW_330ci__VOLLAUSTATTUNG_HARMAN_KARDON__und_und_und,privat,Angebot,7035,control,coupe,2001,automatik,231,3er,150000,10,benzin,bmw,nein,2016-03-11T00:00:00Z,0,41751,2016-03-23T21:46:24Z,12
106388,2016-03-07T12:51:21Z,Volkswagen_Golf_Variant_1.6_/_TÜV_02/17_/__AHK,privat,Angebot,1019,control,kombi,1999,manuell,101,golf,150000,12,benzin,volkswagen,nein,2016-03-07T00:00:00Z,0,56337,2016-03-11T10:16:18Z,4
135516,2016-03-10T21:43:33Z,Caddy_Life,privat,Angebot,4199,control,kombi,2006,manuell,75,caddy,125000,12,benzin,volkswagen,ja,2016-03-10T00:00:00Z,0,35085,2016-03-14T05:15:33Z,4
37796,2016-03-08T18:43:46Z,Opel_Astra_1.6_Caravan_mit_Klima.uev/Au_Neu__Marz_2018,privat,Angebot,1259,test,kombi,1999,manuell,75,astra,150000,3,benzin,opel,nein,2016-03-08T00:00:00Z,0,34123,2016-03-11T14:17:43Z,3
28239,2016-04-01T22:57:04Z,Mazda_MPV_2.0_TD,privat,Angebot,1537,test,bus,2003,manuell,136,andere,150000,8,diesel,mazda,nein,2016-04-01T00:00:00Z,0,97424,2016-04-05T22:45:55Z,4
126656,2016-03-30T22:36:20Z,Volkswagen_Passat_Variant_2.0_TDI_DPF_DSG_Highline,privat,Angebot,8180,control,kombi,2007,automatik,170,passat,150000,7,diesel,volkswagen,nein,2016-03-30T00:00:00Z,0,74172,2016-04-05T23:17:40Z,6
134915,2016-03-28T10:47:32Z,Opel_Corsa_B__Bastlerauto,privat,Angebot,357,control,kleinwagen,1997,manuell,0,corsa,80000,6,benzin,opel,ja,2016-03-28T00:00:00Z,0,24534,2016-03-28T10:47:32Z,0
173618,2016-04-01T13:37:53Z,Bmw_320_Kombi_als_bastlerfahrzeug_oder_Schlachten,privat,Angebot,483,test,kombi,1999,manuell,150,3er,150000,0,benzin,bmw,ja,2016-04-01T00:00:00Z,0,83043,2016-04-01T14:42:43Z,0
53439,2016-03-20T15:56:36Z,Opel_Astra_1.6_Edition_2000,privat,Angebot,713,control,limousine,2000,manuell,75,astra,150000,4,benzin,opel,ja,2016-03-20T00:00:00Z,0,46238,2016-03-20T16:42:06Z,0
87216,2016-03-05T15:54:25Z,Opel_Astra_1.4_Caravan_mit_Anhaengerkupplung,privat,Angebot,3090,control,kombi,2005,manuell,90,astra,150000,3,benzin,opel,nein,2016-03-05T00:00:00Z,0,47546,2016-03-10T07:15:35Z,5
49526,2016-03-30T13:58:25Z,Fiat_Bravo_182_1.4_SX_Top_Zustand_Tuning_TÜV_11/2017,privat,Angebot,1833,test,kleinwagen,1998,manuell,80,bravo,20000,5,benzin,fiat,nein,2016-03-30T00:00:00Z,0,63165,2016-04-07T05:15:34Z,8
155966,2016-03-18T21:47:26Z,Renault_Megane_1.9_dCi_Coupe_Cabriolet,privat,Angebot,4966,control,cabrio,2005,manuell,120,megane,150000,12,diesel,renault,nein,2016-03-18T00:00:00Z,0,57290,2016-04-06T17:15:49Z,19
131677,2016-03-24T12:36:17Z,Hyundai_1.0_Benzin_M/T_SOLO_Green_plus,privat,Angebot,9481,test,kleinwagen,2015,manuell,0,i_reihe,5000,11,benzin,hyundai,nein,2016-03-24T00:00:00Z,0,21365,2016-04-07T04:45:48Z,14
159848,2016-04-02T14:43:45Z,Volkswagen_Golf_1.4_Sportline__19_Zoll_Felgen_&_Monitor_,privat,Angebot,7018,test,limousine,2005,manuell,75,golf,100000,4,benzin,volkswagen,nein,2016-04-02T00:00:00Z,0,47443,2016-04-06T12:46:15Z,4
128190,2016-03-17T20:51:35Z,Peugeot_207_90_Sport_Klimaautomatik_Sitzheizung__Park,privat,Angebot,2979,control,kleinwagen,2006,manuell,88,2_reihe,125000,9,benzin,peugeot,nein,2016-03-17T00:00:00Z,0,46147,2016-03-19T21:18:39Z,2
97663,2016-03-15T16:38:55Z,Fiat_Punto,privat,Angebot,1465,control,kleinwagen,2002,manuell,0,punto,125000,7,benzin,fiat,nein,2016-03-15T00:00:00Z,0,58636,2016-03-25T10:45:12Z,10
80026,2016-03-31T20:58:03Z,Opel_Zafira__org.175276km_klimaan_grue.plakt_elk._fens,privat,Angebot,2377,test,bus,2004,manuell,101,zafira,150000,2,benzin,opel,nein,2016-03-31T00:00:00Z,0,64521,2016-04-06T16:45:33Z,6
